"project_id","final_status"
"kkst1913372693",1
"kkst889972574",0
"kkst313457937",0
"kkst543582343",1
"kkst824231137",0
"kkst1413712129",1
"kkst212717416",0
"kkst209994547",0
"kkst875242536",0
"kkst250359520",1
"kkst1495097305",0
"kkst786304151",1
"kkst579276904",1
"kkst346949825",0
"kkst1587348727",0
"kkst1659292345",1
"kkst1845909618",1
"kkst1420685696",1
"kkst1335124452",1
"kkst1977106389",1
"kkst474096947",1
"kkst1311863191",0
"kkst1162441303",0
"kkst896881265",1
"kkst887882708",1
"kkst131281038",1
"kkst266943416",0
"kkst189226144",0
"kkst284873164",0
"kkst225809433",0
"kkst1595524632",0
"kkst1544217835",1
"kkst762747410",1
"kkst186894411",1
"kkst1496542433",1
"kkst1618278436",0
"kkst1593352475",0
"kkst927707287",1
"kkst159847104",0
"kkst1203333644",0
"kkst388390246",1
"kkst1687057020",0
"kkst176009017",1
"kkst793705775",1
"kkst1550133234",1
"kkst1915382764",1
"kkst1616017895",0
"kkst516474065",1
"kkst989548017",1
"kkst1766235975",1
"kkst1164761543",0
"kkst1282360087",0
"kkst226699340",1
"kkst998486147",1
"kkst2131884254",0
"kkst469826517",1
"kkst1655894079",1
"kkst1643962561",1
"kkst400539323",1
"kkst871944902",0
"kkst933937379",0
"kkst428812429",1
"kkst232735125",1
"kkst979551149",0
"kkst1221469272",1
"kkst92423763",0
"kkst893986436",1
"kkst2011763602",0
"kkst2320559",1
"kkst2109277205",0
"kkst1116038774",0
"kkst398973625",1
"kkst1823296687",1
"kkst1538926941",1
"kkst1389164225",1
"kkst1561207777",0
"kkst730705452",0
"kkst58976503",0
"kkst1396215276",0
"kkst1299704092",0
"kkst1708212109",0
"kkst245976932",1
"kkst1601629099",1
"kkst1822446960",0
"kkst1317085893",0
"kkst153999062",0
"kkst1330306600",1
"kkst902222476",0
"kkst1874041450",1
"kkst1015214555",0
"kkst1188967906",0
"kkst1259419718",1
"kkst459518086",1
"kkst356576294",1
"kkst914919558",0
"kkst320725370",0
"kkst1195216914",0
"kkst1269787930",0
"kkst574810935",0
"kkst199787980",1
"kkst1771188057",0
"kkst1018371609",1
"kkst1946566454",0
"kkst195400125",0
"kkst1106384882",1
"kkst998367428",1
"kkst1094178528",1
"kkst848948156",1
"kkst1176865516",1
"kkst1631390289",1
"kkst727365041",0
"kkst1600980167",0
"kkst1082479791",1
"kkst1199890378",0
"kkst1066835737",0
"kkst668704150",1
"kkst1012205909",1
"kkst987033974",1
"kkst548957162",1
"kkst81198898",0
"kkst1408422120",1
"kkst406146072",1
"kkst1284849192",1
"kkst1769938143",1
"kkst617897223",0
"kkst475914436",0
"kkst1944851546",1
"kkst1583969404",1
"kkst704696333",0
"kkst871625455",1
"kkst39066048",0
"kkst338751207",0
"kkst223075211",1
"kkst2017615762",0
"kkst1418373954",0
"kkst759679400",1
"kkst2026105245",1
"kkst171325156",0
"kkst884260982",0
"kkst962621421",0
"kkst1661397981",0
"kkst945139044",0
"kkst539476385",1
"kkst1388708307",0
"kkst1099537349",1
"kkst1572939557",1
"kkst1601929183",1
"kkst2078211061",1
"kkst2053115637",0
"kkst1168771301",1
"kkst266784416",0
"kkst1765984338",0
"kkst1231227786",1
"kkst1548953554",1
"kkst310447667",0
"kkst381137522",0
"kkst122250175",0
"kkst582459789",0
"kkst35392135",0
"kkst1594265108",1
"kkst1790035293",1
"kkst1172304556",0
"kkst464875531",0
"kkst1395411152",0
"kkst1428226726",1
"kkst1364109673",1
"kkst206259482",0
"kkst2086891223",1
"kkst303191182",0
"kkst1902435412",0
"kkst1006032032",0
"kkst2037738630",0
"kkst1046523867",0
"kkst307702148",1
"kkst2087961979",1
"kkst506534037",0
"kkst147645885",0
"kkst1053867729",0
"kkst2000923989",0
"kkst1016630987",1
"kkst1846867829",1
"kkst1704777171",1
"kkst835009591",1
"kkst1902905499",1
"kkst134511837",0
"kkst1738662499",0
"kkst229480942",1
"kkst245338981",1
"kkst132128874",1
"kkst1452407370",0
"kkst1966456952",0
"kkst650009253",1
"kkst1847885036",1
"kkst311131461",1
"kkst990428360",1
"kkst257496992",0
"kkst7037082",0
"kkst1420992594",0
"kkst719074932",1
"kkst1423691097",1
"kkst1390856522",1
"kkst603047684",0
"kkst1810155381",1
"kkst1161350080",1
"kkst254405969",1
"kkst1259167380",1
"kkst1862763999",0
"kkst553808248",0
"kkst123291889",0
"kkst1478240329",1
"kkst1176647296",0
"kkst1933405442",0
"kkst61850304",1
"kkst1521299708",1
"kkst736893820",0
"kkst1261395594",1
"kkst1232734140",1
"kkst630990395",0
"kkst1022485851",0
"kkst658930159",0
"kkst1175586816",1
"kkst2001943317",1
"kkst5591309",1
"kkst784047135",0
"kkst2059862407",0
"kkst1550872653",0
"kkst1793129741",0
"kkst1376113522",1
"kkst1547085810",0
"kkst1812404806",1
"kkst779260326",1
"kkst1241759121",0
"kkst91772234",1
"kkst1947201915",1
"kkst508584772",0
"kkst1315494346",1
"kkst913401285",0
"kkst576396604",0
"kkst56904099",0
"kkst43113045",0
"kkst748177366",0
"kkst1055688634",0
"kkst1948554309",1
"kkst1914034235",0
"kkst2060047850",0
"kkst1028358836",1
"kkst1299088892",1
"kkst1933180309",1
"kkst567022413",1
"kkst891055498",1
"kkst1808834032",1
"kkst1095604938",0
"kkst618673402",0
"kkst740869892",1
"kkst1048062141",0
"kkst1970927394",0
"kkst2036935728",0
"kkst1321877433",0
"kkst1993365403",0
"kkst1342643331",0
"kkst1920699516",0
"kkst1296196992",1
"kkst1497515739",1
"kkst809484446",1
"kkst998598018",0
"kkst1103717218",1
"kkst2050526498",0
"kkst1869039577",0
"kkst140874646",0
"kkst1891606835",0
"kkst993891493",1
"kkst1887106108",0
"kkst167034088",1
"kkst26498651",0
"kkst1570162711",1
"kkst576380174",1
"kkst1794861625",1
"kkst705392668",1
"kkst1578583027",0
"kkst1944558545",1
"kkst791251679",0
"kkst1483118750",0
"kkst1589061191",0
"kkst1452178427",1
"kkst1210800000",0
"kkst1428071494",1
"kkst293965068",1
"kkst600287405",0
"kkst1574786007",0
"kkst378505890",1
"kkst856768574",0
"kkst1129412845",1
"kkst1873996085",0
"kkst1913998247",0
"kkst221967314",1
"kkst994338200",0
"kkst159731824",1
"kkst59596128",0
"kkst971105954",0
"kkst48744128",1
"kkst852408788",1
"kkst962714467",0
"kkst1831760454",0
"kkst1237520020",0
"kkst613073536",0
"kkst271981837",0
"kkst139627353",1
"kkst792577300",0
"kkst1844703358",0
"kkst1302511827",0
"kkst970420513",1
"kkst1515983804",0
"kkst2066429132",1
"kkst1509132421",1
"kkst1197260015",1
"kkst1415389422",1
"kkst2091383565",1
"kkst1991714317",0
"kkst284989205",1
"kkst1017960054",0
"kkst882121131",1
"kkst1956498261",1
"kkst832314952",1
"kkst1396483035",0
"kkst2127776271",0
"kkst2047150997",1
"kkst1666419312",0
"kkst1009207392",0
"kkst1972642988",0
"kkst1392612493",1
"kkst845654196",0
"kkst319121728",1
"kkst1812140045",1
"kkst778004783",1
"kkst1185363305",0
"kkst99110003",0
"kkst670795118",0
"kkst1943113680",1
"kkst2140205951",1
"kkst300108049",1
"kkst1407089887",0
"kkst1045944707",1
"kkst1176316685",0
"kkst155226975",1
"kkst1300740418",0
"kkst421403994",1
"kkst660624497",0
"kkst1797409012",1
"kkst638550667",1
"kkst1093043748",0
"kkst385853953",0
"kkst276753922",0
"kkst830238483",1
"kkst201874788",0
"kkst1596767936",0
"kkst2077014933",1
"kkst1131317052",1
"kkst731335842",1
"kkst222948607",1
"kkst419044318",1
"kkst1398123374",1
"kkst977308521",0
"kkst1718157493",1
"kkst1075973084",0
"kkst1798900530",1
"kkst452498843",0
"kkst953558884",0
"kkst476728662",0
"kkst150947298",1
"kkst1934983369",1
"kkst1274498373",0
"kkst733947561",0
"kkst1868004380",0
"kkst1239321618",0
"kkst748727514",0
"kkst1105286639",0
"kkst1429940315",0
"kkst142583621",1
"kkst1829428089",1
"kkst1627267251",0
"kkst1477645071",1
"kkst1524996310",1
"kkst1102485688",0
"kkst877670509",1
"kkst476107816",1
"kkst1901528950",1
"kkst684855914",1
"kkst1321011338",0
"kkst819046125",1
"kkst1697946728",1
"kkst649402149",0
"kkst997677089",0
"kkst1778397786",1
"kkst1404414980",0
"kkst602419569",1
"kkst171584574",1
"kkst318642744",1
"kkst536910290",0
"kkst525143444",1
"kkst721848656",1
"kkst1245299859",1
"kkst1424538693",1
"kkst469045920",1
"kkst893234471",0
"kkst1707209176",1
"kkst88806304",0
"kkst2080249481",0
"kkst567581207",1
"kkst1947685727",1
"kkst400774379",1
"kkst157427678",1
"kkst1539129899",0
"kkst1605671913",0
"kkst164553381",1
"kkst194282185",1
"kkst1565111119",0
"kkst743088709",0
"kkst1769941720",1
"kkst679383786",0
"kkst1292205486",0
"kkst1315526870",0
"kkst2124177999",1
"kkst627676207",1
"kkst1968150351",1
"kkst36212773",0
"kkst2140841956",1
"kkst1756123523",0
"kkst63579261",0
"kkst1100561",0
"kkst1296361258",1
"kkst557237315",0
"kkst882357881",1
"kkst1503325596",0
"kkst1249770755",1
"kkst1392501451",1
"kkst289159777",1
"kkst809806162",1
"kkst1460161983",0
"kkst1238184046",1
"kkst1882740029",1
"kkst2045127076",1
"kkst1748320197",1
"kkst60016098",1
"kkst518037496",1
"kkst1352453971",1
"kkst788741944",0
"kkst2025775374",0
"kkst1345625512",0
"kkst2003996",0
"kkst1333182976",1
"kkst1411612353",1
"kkst1496751819",1
"kkst1746982296",1
"kkst971012426",0
"kkst1382642845",1
"kkst197104815",1
"kkst690863899",1
"kkst166377569",0
"kkst186967535",1
"kkst1850132951",1
"kkst1321582764",0
"kkst515005005",1
"kkst1446685548",1
"kkst615557296",0
"kkst1332393133",1
"kkst237253245",1
"kkst1112544269",1
"kkst1488266584",0
"kkst1353896495",0
"kkst468438914",1
"kkst1304361767",1
"kkst39741280",1
"kkst665451333",0
"kkst338317590",0
"kkst1628937615",0
"kkst863227885",0
"kkst2084198800",1
"kkst1670198946",0
"kkst1575736742",0
"kkst216375490",0
"kkst511844347",1
"kkst578120150",1
"kkst451528620",1
"kkst972605302",1
"kkst1749796910",0
"kkst2003062500",0
"kkst1774244873",0
"kkst1626529665",0
"kkst1805337396",0
"kkst1705317045",0
"kkst209770544",1
"kkst2121193235",1
"kkst1818431337",0
"kkst1673407898",0
"kkst60916049",0
"kkst2018558107",0
"kkst1468572509",0
"kkst560547669",1
"kkst309959833",1
"kkst535785975",1
"kkst260752075",0
"kkst189120591",0
"kkst1308846720",1
"kkst10194072",0
"kkst1029243292",0
"kkst637619889",0
"kkst1185357074",1
"kkst311036884",0
"kkst1081767462",1
"kkst110152822",1
"kkst1727038847",1
"kkst835029034",0
"kkst1458354057",1
"kkst26557679",1
"kkst1617098480",1
"kkst548136278",0
"kkst1431745836",0
"kkst2089013510",0
"kkst1653246728",1
"kkst430352078",1
"kkst36916868",0
"kkst2088114637",1
"kkst317668207",0
"kkst466155812",0
"kkst2006007176",1
"kkst1461270754",0
"kkst1429758701",1
"kkst788648351",1
"kkst261216264",1
"kkst941351224",1
"kkst1803783890",0
"kkst1577176048",0
"kkst489236033",1
"kkst784896704",1
"kkst1920592765",0
"kkst378752440",0
"kkst994835190",1
"kkst1832329",1
"kkst818836538",1
"kkst765828812",0
"kkst195881466",0
"kkst10517675",1
"kkst1556322778",0
"kkst1217874015",0
"kkst1899150130",0
"kkst1049707479",1
"kkst803776373",1
"kkst2084247010",1
"kkst193945046",1
"kkst965134493",1
"kkst526460795",1
"kkst1295868089",0
"kkst1839196799",0
"kkst881084647",0
"kkst926557617",1
"kkst966195403",1
"kkst343961576",0
"kkst1578586465",0
"kkst2101192804",0
"kkst1468656801",1
"kkst1058017744",1
"kkst212689974",0
"kkst1218940563",0
"kkst771647311",0
"kkst1290853487",1
"kkst562220091",1
"kkst2113580675",1
"kkst1194856126",0
"kkst1361541809",0
"kkst35484190",1
"kkst187239877",1
"kkst495947137",0
"kkst2081608881",1
"kkst469638805",1
"kkst184791107",0
"kkst135735129",1
"kkst1766929320",1
"kkst42081777",1
"kkst1831154492",1
"kkst523546929",1
"kkst580372423",0
"kkst962374325",0
"kkst1633975690",1
"kkst1461397738",0
"kkst565498600",0
"kkst1133334916",0
"kkst1452383094",1
"kkst1210799116",0
"kkst700135016",1
"kkst673494491",0
"kkst624650074",1
"kkst2033723968",1
"kkst1494581955",0
"kkst1471974773",0
"kkst1179336894",0
"kkst414328648",1
"kkst2095574627",1
"kkst2135346668",1
"kkst1330935778",0
"kkst22056642",0
"kkst992330396",1
"kkst465598190",0
"kkst583258968",0
"kkst720121434",1
"kkst1988917405",1
"kkst387975626",0
"kkst1975446305",1
"kkst787909309",1
"kkst296485554",1
"kkst391372129",0
"kkst1149490009",1
"kkst796436998",1
"kkst516160643",0
"kkst1386306952",1
"kkst1056545697",0
"kkst822275405",0
"kkst447047499",0
"kkst363581391",1
"kkst1317655374",1
"kkst1874318322",0
"kkst347711507",0
"kkst986393354",0
"kkst1653547225",0
"kkst1276731237",0
"kkst640503454",1
"kkst1731518635",0
"kkst2102491861",0
"kkst1526471870",0
"kkst264575832",0
"kkst535869500",1
"kkst2030178668",0
"kkst14832968",1
"kkst796327739",1
"kkst1573806217",0
"kkst1049864637",1
"kkst1968384487",1
"kkst659320627",1
"kkst312510668",1
"kkst1318632397",1
"kkst375771935",1
"kkst1888410707",0
"kkst2049857437",1
"kkst1365020077",0
"kkst1851967891",1
"kkst908914201",0
"kkst109350608",1
"kkst1242183829",1
"kkst861915205",0
"kkst1914849266",0
"kkst876678199",1
"kkst121900489",1
"kkst1252257262",1
"kkst1846489100",0
"kkst140907979",1
"kkst1390550367",0
"kkst1898259490",1
"kkst404085409",0
"kkst416547241",1
"kkst572117361",1
"kkst944560890",1
"kkst828357572",1
"kkst1046781265",0
"kkst622715539",0
"kkst1227719937",0
"kkst543721521",1
"kkst584237503",1
"kkst375710096",1
"kkst1937246570",1
"kkst1124217107",1
"kkst1441329451",0
"kkst1363160079",0
"kkst753089289",0
"kkst1636127520",1
"kkst1475779297",0
"kkst715054283",0
"kkst1431844955",0
"kkst1814836247",0
"kkst601528244",1
"kkst687457933",1
"kkst730592639",1
"kkst495964823",1
"kkst326745096",1
"kkst312718208",1
"kkst1914351356",0
"kkst177080842",1
"kkst400783695",1
"kkst1252248577",1
"kkst1211638632",0
"kkst579194465",1
"kkst2029402616",0
"kkst1838460041",1
"kkst1692952796",1
"kkst1611662280",0
"kkst2036908131",0
"kkst1669927099",0
"kkst791715533",1
"kkst761201698",1
"kkst1440531204",1
"kkst1865526073",1
"kkst1477050918",1
"kkst503677198",0
"kkst1133663201",0
"kkst409475198",1
"kkst1809052917",1
"kkst430136933",0
"kkst529445579",0
"kkst1222327643",0
"kkst1649843676",0
"kkst1607940418",0
"kkst235617106",1
"kkst1555181356",0
"kkst1618174305",1
"kkst1228543505",1
"kkst1340170765",0
"kkst1711333485",1
"kkst1569254309",1
"kkst217034060",0
"kkst449480374",1
"kkst1475575455",0
"kkst1887493554",0
"kkst801343783",0
"kkst1082051576",0
"kkst765650179",0
"kkst334121185",0
"kkst169314674",1
"kkst944634366",0
"kkst2012856911",0
"kkst9570767",0
"kkst1510122417",0
"kkst1817501881",1
"kkst1591124510",1
"kkst23823951",1
"kkst1326180449",1
"kkst1903573755",0
"kkst2129659425",1
"kkst941341695",1
"kkst1000644119",1
"kkst766448859",1
"kkst683203187",1
"kkst1813708536",1
"kkst1642458373",1
"kkst2117135060",0
"kkst896666055",1
"kkst1917612991",1
"kkst1400661716",0
"kkst14646631",1
"kkst270127712",0
"kkst1820864747",1
"kkst978608540",1
"kkst399455082",0
"kkst2131009434",0
"kkst1597479347",0
"kkst1917510307",0
"kkst1352861799",0
"kkst730663957",1
"kkst9146809",1
"kkst1501201671",1
"kkst364285877",0
"kkst716709836",0
"kkst1473442765",0
"kkst1190149124",1
"kkst554491099",0
"kkst669298464",1
"kkst718643586",0
"kkst1291200160",0
"kkst1357457878",0
"kkst967516838",0
"kkst1342031920",1
"kkst1812633391",0
"kkst1838490880",0
"kkst2102871465",1
"kkst1046944749",0
"kkst706987544",0
"kkst1632176375",1
"kkst1842913174",0
"kkst28570196",1
"kkst1371557029",1
"kkst438797880",1
"kkst1475869894",0
"kkst1083411432",1
"kkst1265678156",1
"kkst1924259639",0
"kkst1160565905",0
"kkst1104120071",0
"kkst1144597872",1
"kkst1116677372",0
"kkst1188044209",0
"kkst1419058115",1
"kkst884152470",1
"kkst880679141",1
"kkst1061086289",0
"kkst613037502",0
"kkst904128885",0
"kkst33062908",1
"kkst388417061",1
"kkst662330315",1
"kkst2139445821",1
"kkst1941501461",1
"kkst1847106970",1
"kkst1257448094",1
"kkst998090039",0
"kkst1755007866",0
"kkst980695655",1
"kkst627762866",1
"kkst148988657",0
"kkst1961779031",0
"kkst922555286",0
"kkst1727607308",1
"kkst1916070532",0
"kkst75721827",1
"kkst537148953",1
"kkst1077327402",0
"kkst107288050",1
"kkst941105445",1
"kkst848580111",0
"kkst2020524216",0
"kkst960890317",1
"kkst1818690186",0
"kkst1600892279",0
"kkst1711666431",1
"kkst102379760",1
"kkst1705406067",0
"kkst313375606",0
"kkst1972069736",0
"kkst1008311896",1
"kkst1896300092",1
"kkst1855516246",1
"kkst836531025",0
"kkst903719352",1
"kkst1209132837",0
"kkst458516391",0
"kkst839850907",1
"kkst1348574159",0
"kkst453061820",0
"kkst1812915517",0
"kkst141785290",1
"kkst2030785114",1
"kkst179383923",0
"kkst1906919045",1
"kkst1806782442",1
"kkst362731639",1
"kkst213352113",1
"kkst652426673",0
"kkst1932298918",0
"kkst368950487",0
"kkst680439151",1
"kkst389979640",1
"kkst1267928970",0
"kkst1196815073",0
"kkst1532880232",0
"kkst1197532468",1
"kkst528722195",1
"kkst979082865",1
"kkst1435783887",1
"kkst1181352562",1
"kkst1487612364",1
"kkst550743934",0
"kkst2036160830",0
"kkst871124069",1
"kkst1348540394",0
"kkst69061665",0
"kkst800078946",0
"kkst1463722534",0
"kkst351596019",0
"kkst1211283381",1
"kkst421342883",0
"kkst829745577",0
"kkst996631547",1
"kkst1964437587",0
"kkst617588982",0
"kkst1965280453",1
"kkst1800081248",1
"kkst1475558023",1
"kkst1119861283",1
"kkst1984029786",1
"kkst2033599727",0
"kkst1725120139",1
"kkst1511867300",1
"kkst1239431364",1
"kkst678763776",0
"kkst1111593403",1
"kkst597801115",1
"kkst1838740193",0
"kkst2055953961",1
"kkst61745743",0
"kkst237027320",1
"kkst1834263597",1
"kkst1785644048",1
"kkst1951883391",0
"kkst1047629826",0
"kkst819731200",1
"kkst1273261045",1
"kkst1049954557",0
"kkst1742228311",0
"kkst1151904549",0
"kkst198546456",0
"kkst1673161104",1
"kkst1860133086",1
"kkst1488698257",1
"kkst845985132",1
"kkst310869190",1
"kkst1712315257",1
"kkst85434958",1
"kkst1303566539",1
"kkst1122994704",1
"kkst838314719",1
"kkst1102020746",0
"kkst1888222709",1
"kkst381848695",0
"kkst1713980871",1
"kkst1431060926",0
"kkst923352527",0
"kkst2062408855",1
"kkst1924080630",1
"kkst856938685",1
"kkst319808451",0
"kkst1181109892",0
"kkst2131490739",1
"kkst324888014",1
"kkst1469129532",1
"kkst761418842",0
"kkst1348090727",1
"kkst1555730601",1
"kkst121784082",1
"kkst107541098",0
"kkst793067616",0
"kkst302922583",1
"kkst737628216",0
"kkst102623587",1
"kkst499799630",0
"kkst70760053",0
"kkst1487420256",0
"kkst1256873562",1
"kkst155567816",0
"kkst54602226",0
"kkst1452466891",1
"kkst816579659",1
"kkst566597236",0
"kkst2087528558",1
"kkst1191180259",1
"kkst1824342738",0
"kkst1541960015",0
"kkst760027706",0
"kkst1530081229",1
"kkst1755171028",0
"kkst1673266163",0
"kkst1135466971",0
"kkst1902997987",1
"kkst617695525",0
"kkst1108666098",0
"kkst276285582",1
"kkst180777908",1
"kkst599597491",1
"kkst785443819",1
"kkst1712439387",0
"kkst401791624",1
"kkst1401555705",0
"kkst1951980492",0
"kkst208665246",0
"kkst1926145233",1
"kkst1610409922",0
"kkst320979084",0
"kkst1782007963",0
"kkst1133464122",1
"kkst993385475",0
"kkst1898516065",0
"kkst1839383507",0
"kkst1812186516",1
"kkst1111453882",0
"kkst2002778350",0
"kkst1254930164",0
"kkst2000914817",0
"kkst427294466",1
"kkst557611042",1
"kkst362373968",1
"kkst174052040",0
"kkst1040700419",0
"kkst1641641681",1
"kkst1408303111",1
"kkst951867468",1
"kkst619525047",1
"kkst2042128229",0
"kkst210235410",1
"kkst2078579595",1
"kkst1676677818",1
"kkst268971141",0
"kkst375589299",0
"kkst82758542",1
"kkst1305866129",1
"kkst2083544902",0
"kkst1555279392",0
"kkst710336896",1
"kkst1242984335",1
"kkst2067605813",1
"kkst268406732",0
"kkst1603410988",1
"kkst689738457",1
"kkst74014445",0
"kkst2006661194",0
"kkst363514473",0
"kkst267977282",1
"kkst169369960",1
"kkst1364089018",1
"kkst1980105303",0
"kkst1737934546",1
"kkst1870271359",1
"kkst1260190263",1
"kkst838363603",1
"kkst351007482",0
"kkst1726191098",1
"kkst579576319",1
"kkst836088165",0
"kkst758348223",1
"kkst698150803",0
"kkst1441054506",0
"kkst847054880",1
"kkst1489207660",1
"kkst2069003380",0
"kkst1203009037",0
"kkst1567697585",1
"kkst714195488",0
"kkst1845664277",1
"kkst667505722",0
"kkst1062236315",1
"kkst1634644862",0
"kkst53985387",1
"kkst1534058385",0
"kkst262665996",1
"kkst100057323",0
"kkst888828017",1
"kkst615195600",1
"kkst598417803",1
"kkst1284657745",0
"kkst1229879393",0
"kkst1815249285",1
"kkst1393542708",0
"kkst699526921",0
"kkst2091672939",0
"kkst1552816177",1
"kkst1076563280",1
"kkst1671670632",0
"kkst624181161",1
"kkst1732840606",1
"kkst1490363587",0
"kkst1986557085",0
"kkst1477126594",1
"kkst953189131",1
"kkst1194385803",0
"kkst1817575339",1
"kkst136120825",1
"kkst374040876",1
"kkst1113015349",0
"kkst472774124",0
"kkst970876175",1
"kkst1401769679",1
"kkst122046798",0
"kkst454430234",1
"kkst518672299",0
"kkst1812980193",1
"kkst1689554642",1
"kkst337888849",0
"kkst477514717",0
"kkst599550404",0
"kkst1738915389",0
"kkst54743720",1
"kkst1165232371",0
"kkst1713899409",1
"kkst1038238939",0
"kkst578504730",0
"kkst1047028299",1
"kkst1684936667",0
"kkst358095731",1
"kkst1925441194",0
"kkst1926941458",1
"kkst1791420854",1
"kkst1098618151",1
"kkst1418189632",1
"kkst398442636",1
"kkst386872809",0
"kkst1158859008",0
"kkst2134949085",0
"kkst1241613404",1
"kkst934138308",1
"kkst1853268135",1
"kkst1334895026",1
"kkst1673177284",0
"kkst409082978",1
"kkst1154140474",0
"kkst664276565",0
"kkst896577282",1
"kkst680800619",1
"kkst1031110447",1
"kkst605009774",0
"kkst2105005608",0
"kkst597704657",0
"kkst564093264",0
"kkst735624006",0
"kkst1838885990",0
"kkst506359905",0
"kkst555349817",1
"kkst522455729",1
"kkst1467331254",0
"kkst1083876430",1
"kkst1665370591",1
"kkst381605280",1
"kkst1460620306",0
"kkst2022754552",1
"kkst1887006328",0
"kkst1393736807",1
"kkst1730503526",1
"kkst1869425828",1
"kkst1951313998",0
"kkst1318282343",0
"kkst1518897651",1
"kkst1601081025",0
"kkst922678077",1
"kkst1119134355",0
"kkst947328962",0
"kkst1721796098",0
"kkst1893936721",1
"kkst1750096323",1
"kkst1875747959",0
"kkst621171392",1
"kkst566403098",1
"kkst1425686686",0
"kkst1331938863",0
"kkst1390733687",0
"kkst1751148663",0
"kkst1721437378",1
"kkst1687260602",1
"kkst1748406867",0
"kkst1192291710",0
"kkst1297333839",1
"kkst1000883509",0
"kkst1297304517",0
"kkst1660710868",1
"kkst319879269",0
"kkst804077333",0
"kkst1395947709",0
"kkst2000059837",1
"kkst426865725",1
"kkst493649769",1
"kkst1546212192",0
"kkst634112376",1
"kkst1203793871",0
"kkst101107140",1
"kkst1121660320",1
"kkst305898306",0
"kkst447685154",1
"kkst114428814",1
"kkst1173587452",1
"kkst82632510",0
"kkst1356870245",0
"kkst854578033",1
"kkst1226344101",0
"kkst178362043",0
"kkst1249931703",1
"kkst1161375410",0
"kkst1155710001",0
"kkst1543422826",0
"kkst729092351",0
"kkst715006979",1
"kkst1063417003",1
"kkst449892508",0
"kkst172743937",1
"kkst1289896395",1
"kkst1252072267",1
"kkst777277008",0
"kkst1250017668",0
"kkst1945017547",1
"kkst656050461",0
"kkst724814792",1
"kkst1115771236",0
"kkst200678714",1
"kkst1227286359",0
"kkst1881229315",1
"kkst288677669",1
"kkst61737141",1
"kkst528138165",1
"kkst1486091408",1
"kkst376678335",1
"kkst2050128949",1
"kkst406281538",0
"kkst1776059323",1
"kkst370602225",0
"kkst1544239292",1
"kkst1734717106",1
"kkst672389190",0
"kkst528688413",1
"kkst766223923",1
"kkst1966855296",0
"kkst1716470893",1
"kkst377502904",0
"kkst88854816",1
"kkst690234087",0
"kkst1324484736",0
"kkst118341858",1
"kkst77924674",0
"kkst401881221",1
"kkst2017417899",0
"kkst1526905595",0
"kkst730557891",1
"kkst1775488169",1
"kkst425855506",1
"kkst1701193429",0
"kkst1837968990",0
"kkst824797730",1
"kkst884063170",1
"kkst572832154",1
"kkst2060831145",0
"kkst471061259",1
"kkst1563349455",0
"kkst212458762",1
"kkst1242045876",0
"kkst272279392",1
"kkst234491084",1
"kkst1622209665",0
"kkst1290075119",0
"kkst1497669639",0
"kkst1165147852",1
"kkst1594946406",1
"kkst63791747",1
"kkst1838085758",0
"kkst37914368",1
"kkst1358688716",1
"kkst231163492",0
"kkst224770375",1
"kkst144246623",0
"kkst2146818508",1
"kkst1132379475",1
"kkst2075872407",1
"kkst608009694",1
"kkst1771023248",0
"kkst559822372",1
"kkst414612468",0
"kkst1962624861",1
"kkst1652256156",0
"kkst1529764670",0
"kkst684523468",1
"kkst1139103977",1
"kkst1415517658",1
"kkst2084724223",0
"kkst663589198",1
"kkst895901257",1
"kkst396299071",1
"kkst265211920",0
"kkst383780638",1
"kkst1457536750",1
"kkst784315106",0
"kkst387553716",1
"kkst1879938702",1
"kkst1404793099",0
"kkst1823818259",0
"kkst689480123",0
"kkst1983936076",1
"kkst1594795335",0
"kkst1039557670",1
"kkst650170142",1
"kkst463049634",1
"kkst350369246",0
"kkst203324222",0
"kkst117424629",1
"kkst342522644",1
"kkst279502168",0
"kkst1219707345",1
"kkst1787669524",1
"kkst672051563",1
"kkst422933056",0
"kkst820979714",0
"kkst1086068506",0
"kkst663472327",1
"kkst234302560",0
"kkst1832646983",1
"kkst1992105499",1
"kkst128766261",0
"kkst1336053151",0
"kkst604339342",1
"kkst1484515037",0
"kkst441130316",0
"kkst1868044364",1
"kkst1592238250",1
"kkst696395592",1
"kkst155544524",1
"kkst324708063",1
"kkst1131094731",0
"kkst186104634",1
"kkst539038560",1
"kkst571351709",0
"kkst1054415357",0
"kkst501243408",0
"kkst2075427456",0
"kkst1747163942",0
"kkst1683851704",0
"kkst1879352685",0
"kkst1338862889",0
"kkst1281377981",0
"kkst348421258",1
"kkst1763777412",0
"kkst304586629",0
"kkst1665941196",1
"kkst508665384",0
"kkst2046812495",1
"kkst18977637",1
"kkst1605445782",0
"kkst2063768895",0
"kkst2006020459",0
"kkst92398625",1
"kkst1684796744",1
"kkst1020525028",0
"kkst1313151849",0
"kkst1997103220",1
"kkst916972074",1
"kkst732643499",0
"kkst1127518233",0
"kkst1497097256",0
"kkst1255808564",1
"kkst1892583937",0
"kkst359800932",0
"kkst232223177",1
"kkst228088750",1
"kkst1245701606",1
"kkst1381362208",1
"kkst945761037",1
"kkst1689800647",0
"kkst1197175503",1
"kkst1525151852",1
"kkst1812748871",1
